[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_delta_distance,player_delta_rotation,visible_bot_count,bot_delta_distance,player_standing,player_speed,player_is_grounded,player_is_mid_air,player_is_crashing,player_is_off_road,player_gas_pedal,player_steering,player_lap,player_distance_to_way_point,player_respawn,bot_standing,bot_score,bot_speed,bot_is_grounded,bot_is_off_road,bot_is_crashing,bot_gas_pedal,bot_steering,bot_lap,bot_distance_to_way_point,bot_delta_rotation,bot_player_distance,bot_respawn,visible_jump_count,Binary_Arousal_Class
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.775862069,0.6024305555,0.5833333333333334,1.0,0.4445564515,1.0,1.0,0.24232961325000002,0.13604167083333332,0.0,0.0,0.0,0.0,0.6024305555,0.0,0.4445564515,0.13604167083333332,0.14834810166666668,1.0,0.24232961325000002,1.0,0.8876795090833333,1.0,0.0,0.0,0.0,1.0,0.6458288958333334,0.0,0.23922136241666667,0.0,0.75,0.5019479166666666,0.9317629853333332,1.0,0.0,0.0,0.9432401389999999,0.584122296,0.0,0.33743667475,0.18440902250000002,0.23183579966666668,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.818965517,0.5434027778333334,0.5208333333333334,1.0,0.4735927420833333,1.0,1.0,0.2599389073333333,0.14562721616666666,0.0,0.0,0.04915303058333333,0.08333333325,0.5434027778333334,0.0,0.4735927420833333,0.14562721616666666,0.13747514366666666,1.0,0.2599389073333333,0.9444443333333333,0.8876802461666666,0.9338291666666666,0.06617083333333333,0.0,0.03472225,1.0,0.565356775,0.0,0.21890763049999998,0.0,0.7731479166666667,0.5337854169166667,0.9310359725833334,1.0,0.0,0.0,0.96495125,0.51566990425,0.0,0.40632522958333334,0.11886425175,0.152043116,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.9022988504999999,0.4618055555,0.3958333333333333,1.0,0.5154569893333333,1.0,1.0,0.25587634600000003,0.14418867975,0.0,0.0,0.0,0.0,0.4618055555,0.0,0.5154569893333333,0.14418867975,0.06066934883333333,1.0,0.25587634600000003,0.6683333333333333,0.8899581059166667,1.0,0.0,0.0,0.0,1.0,0.5499405970833333,0.65,0.161025542,0.0,0.8881939583333334,0.5704273809166667,0.9315139893333333,1.0,0.0,0.0,0.9756808333333332,0.5202501589166667,0.6919024166666667,0.26102401841666667,0.0751195225,0.08786035341666666,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.7557471263333334,0.5677083333333334,0.5833333333333334,1.0,0.5597723118333333,1.0,1.0,0.25532840408333335,0.14331132033333333,0.0,0.0,0.0,0.0,0.5677083333333334,0.0,0.5597723118333333,0.14331132033333333,0.1443533195,1.0,0.25532840408333335,0.4000000000000001,0.8844574853333333,1.0,0.0,0.0,0.0,1.0,0.7260785416666667,1.0,0.19022417141666667,0.0,1.0,0.6112104165000001,0.92880244,1.0,0.0,0.0,0.9316169444166666,0.6070058399166667,1.0,0.31143487325,0.27391005441666666,0.12436677574999999,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.6494252875833334,0.47743055558333336,0.4583333333333333,1.0,0.5947580644166667,1.0,1.0,0.2630557995833333,0.14861086175000002,0.0,0.0,0.0,0.0,0.47743055558333336,0.0,0.5947580644166667,0.14861086175000002,0.11053164108333334,1.0,0.2630557995833333,0.4000000000000001,0.8883657048333333,1.0,0.0,0.0,0.0,1.0,0.33202539416666665,1.0,0.20881632175,0.0,1.0,0.6420949405833333,0.9284438115833332,1.0,0.0,0.0,0.9241337500000001,0.6217400259166667,1.0,0.307341327,0.30201962183333336,0.25675512633333336,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.5826149424166667,0.41666666675,0.3333333333333333,1.0,0.62760913975,1.0,1.0,0.25991258191666666,0.1468123165,0.9288194166666667,1.0,0.02232908875,0.02777777775,0.41666666675,0.0,0.62760913975,0.1468123165,0.03023447091666667,1.0,0.25991258191666666,0.4000000000000001,0.8890743803333333,1.0,0.0,0.0,0.0,1.0,0.5300093470833334,1.0,0.17463728641666665,0.0,1.0,0.67513244075,0.9288577210833333,1.0,0.0,0.045833402083333336,0.8869808333333333,0.2878234685,1.0,0.3828603180833334,0.371177488,0.36965307841666667,0.0,0.9288194166666667,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.5948275861666666,0.6076388889166667,0.5416666666666666,1.0,0.6672639785833333,1.0,1.0,0.24826661441666667,0.13819731341666666,0.0,0.0,0.0,0.0,0.6076388889166667,0.0,0.6672639785833333,0.13819731341666666,0.16458208541666666,1.0,0.24826661441666667,0.4000000000000001,0.8825783706666667,1.0,0.0,0.0,0.0,0.9520776666666667,0.7290024833333333,1.0,0.12768519625,0.0,1.0,0.7019773809166666,0.9332002875833334,1.0,0.0,0.0,0.9842743055833334,0.46299603441666665,1.0,0.28016770933333335,0.0662446175,0.5120204385,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.52514367825,0.5868055555,0.5208333333333334,1.0,0.704301075,1.0,1.0,0.24389908766666668,0.1372972925,0.0,0.0,0.0,0.0,0.5868055555,0.0,0.704301075,0.1372972925,0.1479318295833333,1.0,0.24389908766666668,0.4000000000000001,0.8864335223333333,1.0,0.0,0.0,0.0,1.0,0.32930824291666666,1.0,0.1858975005,0.0,1.0,0.7398577381666667,0.9275207604999999,1.0,0.0,0.0,0.8884090278333333,0.67457867775,1.0,0.23289302199999998,0.36991273474999997,0.4799490665833333,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.5984195403333333,0.5590277778333334,0.5208333333333334,1.0,0.7382569893333333,1.0,1.0,0.22759041083333334,0.11577234241666667,0.0,0.0,0.1512286014166667,0.13888888883333333,0.5590277778333334,0.0,0.7382569893333333,0.11577234241666667,0.0725219415,1.0,0.22759041083333334,0.4000000000000001,0.7959182048333333,0.9756944166666667,0.024305583333333335,0.0,0.28611108333333335,1.0,0.44119644166666666,1.0,0.28517103158333335,0.0,1.0,0.7789761906666667,0.92746222775,1.0,0.0,0.0,0.90638402775,0.429715874,1.0,0.32760070966666666,0.33264196591666667,0.578021564,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.26077586199999997,0.5243055555,0.4583333333333333,1.0,0.8083556452499999,0.0,0.0,0.0,0.12689247641666668,0.0,0.0,0.0,0.0,0.5243055555,0.0,0.8083556452499999,0.12689247641666668,0.04959215783333334,0.0,0.0,0.4000000000000001,0.8902168112500001,1.0,0.0,0.0,0.0,1.0,0.4196363166666666,1.0,0.23608656916666668,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.472369048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.2643678160833333,0.6024305555833334,0.5416666666666666,1.0,0.8387096770000001,0.0,0.0,0.0,0.124641946,0.9537036666666667,1.0,0.0,0.0,0.6024305555833334,0.0,0.8387096770000001,0.124641946,0.089926926,0.0,0.0,0.4000000000000001,0.8879798579166667,1.0,0.0,0.0,0.0,1.0,0.38811555833333333,1.0,0.41219339183333337,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.472369048,0.0,0.0,0.0,0.0,0.0,0.9537036666666667,0.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.5359195403333333,0.5416666666666666,0.4791666666666667,0.9420289999999999,0.870967742,0.0,0.0,0.0,0.15177543841666666,1.0,1.0,0.2570345455,0.22222222216666668,0.5416666666666666,0.057971,0.870967742,0.15177543841666666,0.08168115675,0.0,0.0,0.4000000000000001,0.6480421314166667,0.8198051666666667,0.18019483333333333,0.05952374999999999,0.20454541666666667,0.90862875,0.4590117083333334,1.0,0.22526648733333332,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.472369048,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.5079022989166667,0.47916666658333334,0.3333333333333333,1.0,0.8958626340833334,0.48773138899999996,0.6666666666666666,0.1685129135,0.13793156933333334,0.7631578333333334,0.8333333333333334,0.05360377958333334,0.08333333325,0.47916666658333334,0.0,0.8958626340833334,0.13793156933333334,0.07183843441666667,0.48773138899999996,0.1685129135,0.4000000000000001,0.8855144184166667,0.8899711666666666,0.11002883333333334,0.0,0.0,1.0,0.5766436333333333,1.0,0.46211971525,0.0,0.6960089583333334,0.6199633930833334,0.6207528972499999,0.6666666666666666,0.0,0.0,0.6330855555833333,0.4062522345833333,0.6666666666666666,0.15866171358333334,0.11271763116666667,0.510900428,0.0,0.7631578333333334,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.5596264371666666,0.5104166666666666,0.4166666666666667,1.0,0.9049059135833334,0.1103396,0.25,0.05974319216666666,0.14232759683333332,0.0,0.0,0.09388352775000001,0.08333333325,0.5104166666666666,0.0,0.9049059135833334,0.14232759683333332,0.08307350666666667,0.1103396,0.05974319216666666,0.4000000000000001,0.8976297139166668,0.8072916666666666,0.19270833333333334,0.0,0.0,1.0,0.6190526,1.0,0.21115364025000002,0.0,0.3953804166666666,0.25,0.2325646971666667,0.25,0.0,0.0,0.25,0.472369048,0.25,0.24436674108333334,0.0032407405833333332,0.23101343416666667,0.0,0.0,1.0
Racing,BD35F47E-4F73-8664-B165-98D2BF2CDA48,TinyCars,0.36350574700000005,0.6388888888333334,0.6041666666666666,1.0,0.97580645125,0.0,0.0,0.0,0.12989770241666668,0.0,0.0,0.0,0.0,0.6388888888333334,0.0,0.97580645125,0.12989770241666668,0.13868083508333334,0.0,0.0,0.4000000000000001,0.8875947480833334,1.0,0.0,0.0,0.0,1.0,0.6939652125000001,1.0,0.22070633416666666,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.472369048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.0,0.3723958333333333,0.4583333333333333,0.8052287499999999,0.0,1.0,1.0,0.00029340966666666665,0.00022566791666666665,0.0,0.0,0.0,0.0,0.3723958333333333,0.19477124999999998,0.0,0.00022566791666666665,2.7000416666666667e-05,1.0,0.00029340966666666665,0.017777778333333334,0.0009956875,1.0,0.0,0.0,0.0,0.02222225,0.5,0.0,0.2445479964166667,0.0,0.018518520833333333,0.0,0.0009062465,1.0,0.0,0.0,0.01101234725,0.583333236,0.0,0.2343717355,0.0005985224166666667,0.10269582325,0.0,0.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.06060606066666666,0.5598958333333334,0.7083333333333334,1.0,0.012480798583333334,1.0,1.0,0.6437399205833333,0.652110516,0.0,0.0,0.016347358166666666,0.041666666666666664,0.5598958333333334,0.0,0.012480798583333334,0.652110516,0.10716063108333333,1.0,0.6437399205833333,0.8614583333333333,0.8622218985833333,1.0,0.0,0.0,0.0,1.0,0.5755194895833333,0.0,0.21166560866666664,0.0,0.8077252083333333,0.015485639916666667,0.8876926305,1.0,0.0,0.029629600000000002,0.9422434724166666,0.6397078822500001,0.0,0.24798721191666664,0.11112670158333333,0.06810258016666666,0.0,0.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.090909091,0.7265625,0.875,1.0,0.040490591750000006,1.0,1.0,0.7164448708333334,0.6991533976666666,0.0,0.0,0.25130159375,0.4583333333333333,0.7265625,0.0,0.040490591750000006,0.6991533976666666,0.3361750491666667,1.0,0.7164448708333334,0.5488988333333333,0.9235950345,1.0,0.0,0.263888943,0.0,1.0,0.7349412083333333,0.0,0.17635172624999998,0.0,0.937959375,0.04291029775,0.9759516209166667,1.0,0.0,0.1915954,0.8671850000833333,0.7588230026666666,0.0,0.21195729441666666,0.3712018454166666,0.0473734605,0.0,0.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.10984848491666666,0.640625,0.75,1.0,0.07473118291666667,1.0,1.0,0.7231893666666668,0.7338624468333333,0.07579366666666666,0.16666666666666666,0.017515026666666666,0.041666666666666664,0.640625,0.0,0.07473118291666667,0.7338624468333333,0.21817459325,1.0,0.7231893666666668,0.4000000000000001,0.9363761635833333,1.0,0.0,0.0,0.0,1.0,0.4637813375,0.0,0.20101222133333332,0.0,1.0,0.0762028865,0.9630551378333333,1.0,0.0,0.031746,0.8840604166666667,0.6232058710833334,0.0,0.22818268158333332,0.31460954966666665,0.09790811516666666,0.0,0.07579366666666666,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.181818182,0.609375,0.75,1.0,0.10448029599999999,1.0,1.0,0.7368374542499999,0.74575016825,0.7555555583333334,0.8333333333333334,0.03503009008333333,0.041666666666666664,0.609375,0.0,0.10448029599999999,0.74575016825,0.283866973,1.0,0.7368374542499999,0.4000000000000001,0.9344780335,1.0,0.0,0.0,0.0,1.0,0.38511029166666666,0.0,0.16414884,0.0,1.0,0.107142857,0.9636323875833334,1.0,0.0,0.06349206666666667,0.9203401389166667,0.46051003166666665,0.0,0.24484117583333334,0.2553398719166667,0.18988081583333336,0.0,0.7555555583333334,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.181818182,0.4791666666666667,0.625,1.0,0.18241166674999998,1.0,1.0,0.7209605254999999,0.7346753058333334,0.0,0.0,0.017515026666666666,0.041666666666666664,0.4791666666666667,0.0,0.18241166674999998,0.7346753058333334,0.07930741833333334,1.0,0.7209605254999999,0.4000000000000001,0.9365807268333333,1.0,0.0,0.0,0.0,1.0,0.5356545833333334,0.0,0.1886595165,0.0,1.0,0.18429488125000001,0.9591666710833334,1.0,0.0,0.031746,0.8199050000833333,0.7878886214166667,0.0,0.19695740283333332,0.4857060595,0.26878195558333334,0.0,0.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.6287878786666666,0.71875,0.875,1.0,0.21217357541666668,1.0,1.0,0.7150146976666667,0.5426220678333333,0.0,0.0,0.35555536725,0.4583333333333333,0.71875,0.0,0.21217357541666668,0.5426220678333333,0.3022279965833333,1.0,0.7150146976666667,0.43,0.6948102259166666,0.9650794166666666,0.03492058333333334,0.0,0.5777778083333334,1.0,0.23189579166666666,0.0,0.30464705,0.0,0.9874999999999999,0.21845238074999998,0.9639772323333333,1.0,0.0,0.031746,0.8847111110833333,0.4460068698333333,0.0,0.234775637,0.3124251298333333,0.29218458025,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.7575757573333334,0.7057291666666666,0.875,1.0,0.22580645199999996,1.0,1.0,0.70190637225,0.6949667269166667,0.0,0.0,0.05753509141666666,0.125,0.7057291666666666,0.0,0.22580645199999996,0.6949667269166667,0.30975091558333334,1.0,0.70190637225,0.4083333333333334,0.9164597744166666,0.953125,0.046875,0.0,0.0,1.0,0.36057234583333336,0.0,0.23104084741666667,0.0,0.9965277083333334,0.25,0.9634504478333333,1.0,0.0,0.0574074,0.9049037501666667,0.44886181966666666,0.0,0.3452905003333333,0.2573950729166667,0.13571596791666665,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.6666666663333333,0.6380208333333334,0.875,1.0,0.25172811833333336,1.0,1.0,0.7101909825,0.7163755066666666,0.0,0.0,0.0,0.0,0.6380208333333334,0.0,0.25172811833333336,0.7163755066666666,0.27675316366666664,1.0,0.7101909825,0.4000000000000001,0.9349065687500001,1.0,0.0,0.0,0.0,1.0,0.5212900833333334,0.0,0.27532303025,0.0,1.0,0.26892005966666666,0.9666045149166668,1.0,0.0,0.0,0.9580379166666666,0.54888101125,0.0,0.29138059983333336,0.10749980199999999,0.19197140125,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.5530303031666667,0.5911458333333334,0.7916666666666666,1.0,0.27849462383333334,1.0,1.0,0.7331675584166666,0.7407060134166666,0.0,0.0,0.0,0.0,0.5911458333333334,0.0,0.27849462383333334,0.7407060134166666,0.19517128816666665,1.0,0.7331675584166666,0.4000000000000001,0.935739572,1.0,0.0,0.0,0.0,1.0,0.38545264583333333,0.0,0.5921846241666667,0.0,1.0,0.29691589291666665,0.9675633513333333,1.0,0.0,0.0,0.96302416675,0.530372956,0.0,0.43065573100000004,0.09061689541666666,0.23497103924999999,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.20454545475,0.5260416666666666,0.6666666666666666,1.0,0.290322581,1.0,1.0,0.71775178225,0.7250028664166667,0.0,0.0,0.0,0.0,0.5260416666666666,0.0,0.290322581,0.7250028664166667,0.047300909083333335,1.0,0.71775178225,0.4000000000000001,0.9380344070833333,1.0,0.0,0.0,0.0,1.0,0.5336500666666667,0.0,0.5098351616666666,0.0,1.0,0.321428571,0.96927473725,1.0,0.0,0.0,0.9970973610833332,0.5788579325833333,0.0,0.7115412201666667,0.02154008125,0.25588227766666666,0.0,0.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.090909091,0.6510416666666666,0.7916666666666666,1.0,0.3005376345833333,1.0,1.0,0.7661262665,0.7711192327499999,0.28888891666666666,0.3333333333333333,0.0,0.0,0.6510416666666666,0.0,0.3005376345833333,0.7711192327499999,0.31987807975,1.0,0.7661262665,0.4000000000000001,0.9349721685,1.0,0.0,0.0,0.0,1.0,0.39750012500000004,0.0,0.26331318175,0.0,1.0,0.321428571,0.9678320558333334,1.0,0.0,0.0,0.9619038889166666,0.5245948264166667,0.0,0.30907719675,0.09022561516666666,0.30261078199999997,0.0,0.28888891666666666,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.15909090908333334,0.5859375,0.75,1.0,0.322580645,1.0,1.0,0.7109962168333334,0.7208448585833334,1.0,1.0,0.0,0.0,0.5859375,0.0,0.322580645,0.7208448585833334,0.15183285575,1.0,0.7109962168333334,0.4000000000000001,0.937642748,1.0,0.0,0.0,0.0,1.0,0.42182654416666665,0.0,0.23966980858333334,0.0,1.0,0.351190476,0.9652817986666666,1.0,0.0,0.0,0.92943791675,0.47453696949999996,0.0,0.4223030973333333,0.18546404783333334,0.37386125816666665,0.0,1.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.34848484883333336,0.5546875,0.6666666666666666,1.0,0.38524865574999995,1.0,1.0,0.6964376439166666,0.7078754991666667,0.5388889166666667,0.5833333333333334,0.19310338941666663,0.20833333333333334,0.5546875,0.0,0.38524865574999995,0.7078754991666667,0.068613061,1.0,0.6964376439166666,0.4000000000000001,0.9421734169166666,0.6777777500000001,0.32222225,0.0,0.0,1.0,0.5465758749999999,0.0,0.5024968998333333,0.0,1.0,0.40052083350000006,0.9667868975,0.8862268333333333,0.0,0.027777800000000002,0.94565222225,0.55489964925,0.0,0.30473274925,0.13706383566666666,0.4735775889166667,0.0,0.5388889166666667,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.20979021,0.5408653846153846,0.6153846153846154,1.0,0.4368796526153846,1.0,1.0,0.6792562423846153,0.6898984248461539,0.0,0.0,0.02829355553846154,0.07692307692307693,0.5408653846153846,0.0,0.4368796526153846,0.6898984248461539,0.06315006361538461,1.0,0.6792562423846153,0.4,0.9378997135384615,1.0,0.0,0.0,0.0,1.0,0.5438941203846154,0.0,0.2312060543846154,0.0,1.0,0.44102554961538465,0.9656040669999999,0.988782076923077,0.0,0.05128209230769231,0.9156834615384616,0.713336739,0.0,0.20227571215384615,0.2444074583846154,0.5521711556923077,0.0,0.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.36363636400000005,0.6079545454545454,0.7727272727272727,1.0,0.4656472140909091,1.0,1.0,0.7145241239090909,0.7219194286363636,0.0,0.0,0.0,0.0,0.6079545454545454,0.0,0.4656472140909091,0.7219194286363636,0.18047887445454547,1.0,0.7145241239090909,0.4,0.9357307850909091,1.0,0.0,0.0,0.0,1.0,0.6291188227272727,0.0,0.22874838272727274,0.0,1.0,0.48218441545454543,0.9681818906363637,1.0,0.0,0.0,0.9478148484545454,0.5996405289090908,0.0,0.2701148922727273,0.14292373318181817,0.6672625064545454,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.4015151518333333,0.5104166666666666,0.5833333333333334,1.0,0.49498198933333337,1.0,1.0,0.7133599517500001,0.7233103824166666,0.0,0.0,0.0,0.0,0.5104166666666666,0.0,0.49498198933333337,0.7233103824166666,0.04610437141666667,1.0,0.7133599517500001,0.4000000000000001,0.9366222604166667,1.0,0.0,0.0,0.0,1.0,0.5339832083333333,0.3444444166666667,0.12361514725,0.0,1.0,0.5113758929166666,0.9663614859166666,1.0,0.0,0.0,0.9168770835000001,0.7114966620833334,0.0,0.25995348791666667,0.22048337983333333,0.7019625596666667,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.363636364,0.6328125,0.7916666666666666,1.0,0.57616478475,1.0,1.0,0.7090818149166666,0.71531652425,0.53090275,0.5833333333333334,0.030651315,0.041666666666666664,0.6328125,0.0,0.57616478475,0.71531652425,0.22073540933333333,1.0,0.7090818149166666,0.4000000000000001,0.933457158,1.0,0.0,0.0,0.0,1.0,0.6583915541666666,1.0,0.21679413883333332,0.0,1.0,0.5973550593333333,0.9667576809166666,1.0,0.0,0.05555553333333333,0.9302634723333334,0.6854551302499999,1.0,0.26159987933333334,0.19567678533333333,0.7115904078333334,0.0,0.53090275,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.3712121213333333,0.65625,0.75,1.0,0.6077188173333333,0.9141202778333333,1.0,0.72145788725,0.7294931575833333,0.0,0.0,0.01935874075,0.041666666666666664,0.65625,0.0,0.6077188173333333,0.7294931575833333,0.3055281885,0.9141202778333333,0.72145788725,0.4000000000000001,0.9345067579166667,1.0,0.0,0.0,0.0,1.0,0.28255108333333334,1.0,0.26367942508333336,0.0,0.9698464583333334,0.6271255953333333,0.9642167201666667,1.0,0.0,0.035087733333333336,0.8919087501666666,0.7413516764166667,1.0,0.22388982958333334,0.31623122649999996,0.6850933858333333,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.6212121209166667,0.6302083333333334,0.7916666666666666,1.0,0.7073475803333333,1.0,1.0,0.71986167675,0.7292880550833334,0.0,0.0,0.0,0.0,0.6302083333333334,0.0,0.7073475803333333,0.7292880550833334,0.27160776433333333,1.0,0.71986167675,0.4000000000000001,0.9351410205833334,1.0,0.0,0.0,0.0,1.0,0.40116477500000003,1.0,0.18219609174999998,0.0,1.0,0.7292187499166666,0.9658289464166666,1.0,0.0,0.0,0.9088323610833333,0.7146410711666666,1.0,0.18743369066666668,0.2029211829166667,0.6331907563333333,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.8712121210833333,0.5963541666666666,0.75,1.0,0.7388631720833333,1.0,1.0,0.7364361504166667,0.4805143806666667,0.0,0.0,0.4214557653333333,0.5,0.5963541666666666,0.0,0.7388631720833333,0.4805143806666667,0.11515794783333333,1.0,0.7364361504166667,0.4000000000000001,0.6069297265833333,0.9555555,0.0444445,0.0,0.7194444166666667,1.0,0.3772751541666666,1.0,0.4110754335833333,0.0,1.0,0.7696455358333334,0.9610976243333332,1.0,0.0,0.0,0.8514308333333332,0.64053436825,1.0,0.2233455125,0.41313109183333335,0.7352104618333333,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.71590909075,0.5963541666666666,0.7083333333333334,1.0,0.74344758075,1.0,1.0,0.7076152447499999,0.71653066375,0.0,0.0,0.0,0.0,0.5963541666666666,0.0,0.74344758075,0.71653066375,0.22032183691666665,1.0,0.7076152447499999,0.4000000000000001,0.935015643,1.0,0.0,0.0,0.0,1.0,0.34511783333333335,1.0,0.19152291708333333,0.0,1.0,0.8047901784999999,0.9639157001666666,1.0,0.0,0.0,0.90083791675,0.43908175175,1.0,0.29471212399999996,0.26935442358333334,0.5704221481666667,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.40151515191666665,0.5677083333333334,0.7083333333333334,1.0,0.774193548,1.0,1.0,0.71517642,0.7258431868333334,0.0,0.0,0.0,0.0,0.5677083333333334,0.0,0.774193548,0.7258431868333334,0.1597189805,1.0,0.71517642,0.4000000000000001,0.9371156188333334,1.0,0.0,0.0,0.0,1.0,0.4879387958333334,1.0,0.24640685691666667,0.0,1.0,0.8218252972500001,0.9644438129999999,1.0,0.0,0.0,0.9317400001666667,0.4780863868333334,1.0,0.2417569265,0.20996563758333334,0.6765235439166667,0.0,0.0,1.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.20454545475,0.5859375,0.75,1.0,0.806451613,0.27976194441666663,0.4166666666666667,0.2955113239166667,0.7371574784166667,0.0,0.0,0.0,0.0,0.5859375,0.0,0.806451613,0.7371574784166667,0.09879820725,0.27976194441666663,0.2955113239166667,0.4000000000000001,0.9379230035,1.0,0.0,0.0,0.0,1.0,0.46372107625,1.0,0.3809869169166667,0.0,0.5208333333333334,0.36272321425000004,0.40307783841666667,0.4166666666666667,0.0,0.0,0.3890798610833333,0.5407985209166667,0.4166666666666667,0.18963508783333335,0.06994437891666667,0.32637374708333333,0.0,0.0,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.12878787891666665,0.5390625,0.5833333333333334,1.0,0.8283153223333333,0.005555555583333333,0.08333333333333333,0.06671233166666667,0.7101711055000001,0.6833333333333332,0.75,0.0,0.0,0.5390625,0.0,0.8283153223333333,0.7101711055000001,0.1000851765,0.005555555583333333,0.06671233166666667,0.4000000000000001,0.9367779148333333,1.0,0.0,0.0,0.0,1.0,0.4295794609166667,1.0,0.3353415963333333,0.0,0.2916666666666667,0.07440476191666666,0.0807295125,0.08333333333333333,0.0,0.0,0.08333333333333333,0.583333236,0.08333333333333333,0.028548351750000003,0.00014690308333333333,0.06643863991666667,0.0,0.6833333333333332,0.0
Racing,48847236-6E23-6E61-57CD-780C68FAA2C2,TinyCars,0.090909091,0.625,0.8333333333333334,1.0,0.8453405910833333,0.5212962970833334,0.75,0.5257461175833333,0.6829717345833334,1.0,1.0,0.12212643808333334,0.16666666666666666,0.625,0.0,0.8453405910833333,0.6829717345833334,0.16678017083333332,0.5212962970833334,0.5257461175833333,0.4000000000000001,0.9157734976666667,0.8802083333333334,0.11979166666666667,0.10156260158333334,0.0,1.0,0.3832493416666667,1.0,0.20405961425,0.0,0.76161625,0.66964285725,0.7284651355833334,0.75,0.0,0.0,0.7127398611666668,0.5258837788333334,0.75,0.150703033,0.10550787841666666,0.6428591579166666,0.0,1.0,0.0
