[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_delta_distance,player_delta_rotation,visible_bot_count,bot_delta_distance,player_standing,player_speed,player_speed_boost,player_is_grounded,player_is_mid_air,player_is_crashing,player_gas_pedal,player_steering,player_lap,player_distance_to_way_point,player_respawn,bot_standing,bot_score,bot_speed,bot_speed_boost,bot_is_grounded,bot_is_crashing,bot_gas_pedal,bot_steering,bot_lap,bot_distance_to_way_point,bot_delta_rotation,bot_player_distance,bot_respawn,visible_jump_count,visible_speed_boost_count,visible_obstacle_count,Binary_Arousal_Class
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.42777777766666664,0.041666666666666664,0.16666666666666666,0.10416666666666667,0.643678161,0.0,0.0,0.0,0.09581792683333334,0.8015848010000001,1.0,0.26551230266666664,0.23333333333333336,0.041666666666666664,0.8958333333333334,0.643678161,0.09581792683333334,0.016583583333333336,0.0,0.0,0.4000000000000001,0.34426383916666664,0.09523808333333333,0.0,1.0,0.0,1.0,0.5204569226666668,0.666666667,0.33539019233333334,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.5297620833333333,0.8668154166666667,0.3620019725833334,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.4069444445833333,0.04583333333333334,0.4166666666666667,0.11524466666666666,0.6652298850833334,0.0,0.0,0.0,0.09561506691666666,0.7034504700833333,0.97222222225,0.128587474,0.15,0.04583333333333334,0.8847553333333332,0.6652298850833334,0.09561506691666666,0.04029197625,0.0,0.0,0.4000000000000001,0.3691794300833333,0.12037033333333334,0.5899470833333333,0.41005291666666666,0.0,1.0,0.4982087249166667,0.666666667,0.38207025941666667,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.5,0.7631448333333334,0.28013986375,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.38472222191666666,0.012499999999999999,0.08333333333333333,0.02777775,0.689655172,0.0,0.0,0.0,0.123374943,0.24872514341666666,0.4722222221666667,0.2828283255,0.23333333333333336,0.012499999999999999,0.9722222500000001,0.689655172,0.123374943,0.0048409885,0.0,0.0,0.4000000000000001,0.586399869,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0,1.0,0.5040412256666668,0.666666667,0.3766525408333334,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.17129629166666668,0.0,0.3743763945,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.36944444458333336,0.32083333333333336,0.5833333333333334,0.34565986666666665,0.721566954,0.0,0.0,0.0,0.04880032641666667,0.07881228358333334,0.4166666665,0.11927323016666667,0.13333333333333333,0.32083333333333336,0.6543401333333333,0.721566954,0.04880032641666667,0.08236239633333334,0.0,0.0,0.4000000000000001,0.4255118889166667,0.0,0.5079980000000001,0.492002,0.0,1.0,0.6385772459166666,0.666666667,0.61698739875,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.0,0.09558825,0.077316306,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.34444444433333327,0.2333333333333333,0.75,0.31426824999999997,0.724137931,0.0,0.0,0.0,0.06916299791666666,0.39645860391666665,0.91666666675,0.10424209658333333,0.18333333333333335,0.2333333333333333,0.68573175,0.724137931,0.06916299791666666,0.08605272674999999,0.0,0.0,0.4000000000000001,0.4404675056666667,0.3333333333333333,0.90333475,0.09666525,0.0,1.0,0.6145051816666667,0.666666667,0.31326198866666666,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.46936275,0.318386375,0.08203278908333334,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.3236111111666667,0.1875,0.5,0.3844245583333333,0.7583813221666666,0.0,0.0,0.0,0.11879005625,0.016537461166666666,0.1666666665,0.03329077275,0.11666666666666668,0.1875,0.6155754416666667,0.7583813221666666,0.11879005625,0.21744150366666667,0.0,0.0,0.4000000000000001,0.49088195525000006,0.06944441666666666,0.93212,0.06788000000000001,0.0,1.0,0.5466933444166667,0.666666667,0.28192659225,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03628117683333333,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.29583333325,0.28750000000000003,0.5833333333333334,0.341395725,0.7902298848333333,0.0,0.0,0.0,0.0420771575,0.16134974433333332,0.30555555525,0.2531809621666667,0.26666666666666666,0.28750000000000003,0.658604275,0.7902298848333333,0.0420771575,0.12465576191666666,0.0,0.0,0.4000000000000001,0.34643051924999996,0.11798241666666666,0.13501458333333333,0.8649854166666667,0.06140347808333333,1.0,0.40448786458333336,0.666666667,0.44839991975,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.34861112499999997,0.0,0.005370571416666667,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.2722222223333333,0.19999999999999998,0.5,0.2175925833333333,0.8042784480833333,0.0,0.0,0.0,0.03988546816666667,0.03720929,0.333333333,0.09539845883333332,0.11666666666666668,0.19999999999999998,0.7824074166666667,0.8042784480833333,0.03988546816666667,0.05296329233333333,0.0,0.0,0.4000000000000001,0.35904104500000006,0.0,0.6064814166666667,0.3935185833333333,0.0,1.0,0.5667916445833333,0.7746913890833333,0.22095474108333332,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081632653,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.24722222216666667,0.2625,0.5833333333333334,0.27390358333333337,0.8455839083333334,0.0,0.0,0.0,0.04566200916666666,0.03394531591666667,0.30555555525,0.03402444958333333,0.08333333333333333,0.2625,0.7260964166666667,0.8455839083333334,0.04566200916666666,0.04002217141666667,0.0,0.0,0.4000000000000001,0.42251639449999995,0.0,0.8596491666666667,0.14035083333333334,0.0,1.0,0.57672162725,1.0,0.20102127933333333,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07447189108333334,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.2208333335,0.2333333333333333,0.9166666666666666,0.46309516666666667,0.8845784483333334,0.0,0.0,0.0,0.0874206225,0.2931707108333333,0.5833333334166667,0.041654632500000004,0.10000000000000002,0.2333333333333333,0.5369048333333334,0.8845784483333334,0.0874206225,0.2863875513333333,0.0,0.0,0.4000000000000001,0.32229109824999996,0.05555558333333333,0.88373025,0.11626975,0.0,1.0,0.6751711928333334,1.0,0.200104164,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.45238074999999994,0.07142858333333334,0.11937151691666666,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.19444444433333333,0.008333333333333333,0.08333333333333333,0.020833333333333332,0.9154350575,0.0,0.0,0.0,0.09916325033333333,0.8106172942500001,1.0,0.29725834791666667,0.25,0.008333333333333333,0.9791666666666666,0.9154350575,0.09916325033333333,0.007275806666666666,0.0,0.0,0.4000000000000001,0.3257262766666667,0.2261905,0.0,1.0,0.0,1.0,0.5027180106666667,1.0,0.3067569759166667,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.5476191666666667,0.855655,0.37512149633333336,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.17638888883333334,0.0375,0.4166666666666667,0.1026785,0.93714080475,0.0,0.0,0.0,0.10103911366666667,0.7392023717499999,1.0,0.12409814008333332,0.13333333333333333,0.0375,0.8973215,0.93714080475,0.10103911366666667,0.03888918191666667,0.0,0.0,0.4000000000000001,0.35901443791666665,0.0,0.48809525,0.51190475,0.0,1.0,0.5237591366666666,1.0,0.32318671425,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.5,0.8690475000000001,0.2526725168333333,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.16250000025,0.07083333333333335,0.25,0.11342591666666667,0.965517241,0.0,0.0,0.0,0.14266062408333333,0.28366259358333334,0.5555555555,0.2943322465,0.2833333333333334,0.07083333333333335,0.8865740833333334,0.965517241,0.14266062408333333,0.01823296983333333,0.0,0.0,0.4000000000000001,0.61935349225,0.45370366666666667,0.23958333333333334,0.7604166666666666,0.0,1.0,0.5016457401666666,1.0,0.4793221263333333,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.24074074999999998,0.057291666666666664,0.32428878224999996,0.0
Racing,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,ApexSpeed,0.15,0.25416666666666665,0.5833333333333334,0.28246466666666664,0.9945721264166667,0.0,0.0,0.0,0.045794323500000005,0.05673532333333333,0.3055555554166667,0.21395242758333333,0.20000000000000004,0.25416666666666665,0.7175353333333333,0.9945721264166667,0.045794323500000005,0.07081965625,0.0,0.0,0.4000000000000001,0.40187311049999996,0.0,0.14814816666666666,0.8518518333333334,0.030701797333333333,1.0,0.6127359599166667,1.0,0.5040589046666667,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.18918897,0.0,0.0,0.0,0.0,0.0,0.0,0.07175925,0.052711142749999995,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.0,0.02,0.041666666666666664,0.024999999999999998,0.0,1.0,1.0,0.0025757646666666667,0.00053358325,0.039223408,0.333333333,0.01709113283333333,0.13888888875000002,0.02,0.975,0.0,0.00053358325,0.0,1.0,0.0025757646666666667,0.018518520833333333,0.0010071195,0.0,0.9558479166666666,0.044152083333333335,0.0,0.0185185,0.5,0.0,0.6056435788333333,0.0,0.011574083333333334,0.0,0.0027297451666666666,0.0,0.9753775833333332,0.0,0.017361145833333334,0.30302964625,0.0,0.9999972398333333,0.016666639416666667,0.9999685001666667,0.0,0.0,0.0,0.08396940199999998,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.22916666666666666,0.06666666666666667,0.16666666666666666,0.09313725,0.0,0.8680554166666666,1.0,0.61629278575,0.12994641433333334,0.039223408,0.333333333,0.014336970999999999,0.111111111,0.06666666666666667,0.90686275,0.0,0.12994641433333334,0.0182378195,0.8680554166666666,0.61629278575,0.95077625,0.22761071308333333,0.0,0.9629628333333334,0.03703716666666667,0.0,1.0,0.4796203333333333,0.0,0.47428389125000003,0.0,0.69539125,0.0,0.5823232828333333,0.0,0.966565,0.0,0.9909866666666667,0.3751209955833333,0.0,0.8307533916666667,0.21033843816666667,0.7514905390833334,0.0,0.0,0.0,0.08396940199999998,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.39015151524999997,0.24666666666666667,0.3333333333333333,0.2889439166666667,0.016062802666666667,0.1454545416666667,0.3333333333333333,0.3146150011666667,0.18480052700000002,0.03808649791666666,0.333333333,0.06135143316666666,0.19444444425,0.24666666666666667,0.7110560833333334,0.016062802666666667,0.18480052700000002,0.0690311345,0.1454545416666667,0.3146150011666667,0.5,0.39238522133333337,0.0,0.9248421666666666,0.07515783333333333,0.0,1.0,0.5951510375,0.0,0.21349922075000002,0.0,0.461805625,0.0,0.32131092933333333,0.0,0.31993175,0.08333333333333333,0.33253208333333334,0.3286706645,0.0,0.14192955025,0.02307695875,0.11724072391666666,0.0,0.0,0.0,0.08153550683333334,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.4393939396666666,0.32666666666666666,0.5,0.5004165833333333,0.05312500008333334,0.0,0.0,0.0,0.3086101245833333,0.26726262375000004,0.5277777778333334,0.02635687691666667,0.13888888875000002,0.32666666666666666,0.49958341666666667,0.05312500008333334,0.3086101245833333,0.2592540705,0.0,0.0,0.5,0.34276064375,0.0,0.9319114166666668,0.06808858333333333,0.0,1.0,0.7043944458333332,0.0,0.21326029400000002,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.393518875,0.055092583333333334,0.12354388658333333,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.53409090875,0.06666666666666667,0.25,0.17407399999999998,0.0833333335,0.0,0.0,0.0,0.38238856083333334,0.7796679360833333,0.97222222225,0.4668459685833333,0.44444444425,0.06666666666666667,0.8259259999999999,0.0833333335,0.38238856083333334,0.08419921325,0.0,0.0,0.5,0.33890975533333334,0.18518516666666665,0.037037,0.9629629999999999,0.0578703125,1.0,0.4799551458333333,0.0,0.29220823391666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.5185183333333333,0.74629625,0.40429713424999997,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.5738636361666667,0.023333333333333334,0.125,0.05681816666666667,0.10749999991666666,0.0,0.0,0.0,0.3698272196666667,0.7380245411666667,1.0,0.21085049925,0.24999999975,0.023333333333333334,0.9431818333333334,0.10749999991666666,0.3698272196666667,0.012899728833333332,0.0,0.0,0.5,0.36196297475,0.041666666666666664,0.4969696666666667,0.5030303333333334,0.0,1.0,0.5078986333333334,0.0,0.34918598225,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.5,0.8083333333333332,0.2716282789166667,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.7196969695000001,0.35000000000000003,0.4166666666666667,0.39332025,0.16136363916666666,0.0,0.0,0.0,0.18609795533333331,0.05928576666666666,0.33333333316666663,0.296446993,0.30555555525,0.35000000000000003,0.60667975,0.16136363916666666,0.18609795533333331,0.111590801,0.0,0.0,0.5,0.4034767234166667,0.0,0.23417877499999998,0.7658212249999999,0.0,1.0,0.6424184291666667,0.0,0.5083609071666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.0,0.06150791666666666,0.06541094658333334,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.70833333325,0.36000000000000004,0.4583333333333333,0.429902,0.166666667,0.0,0.0,0.0,0.21047229999999997,0.38682600508333337,0.888888889,0.24583218458333334,0.3055555554166667,0.36000000000000004,0.570098,0.166666667,0.21047229999999997,0.1456420125,0.0,0.0,0.5,0.39637779933333334,0.3235294166666667,0.6884630833333333,0.31153691666666666,0.0,1.0,0.5605820458333334,0.0,0.329646569,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.4406897916666667,0.30652725,0.08089937558333334,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.7386363634166666,0.21666666666666667,0.375,0.3782889166666667,0.19847222225000002,0.0,0.0,0.0,0.3769300119166667,0.019108840333333335,0.1666666665,0.11695615541666667,0.19444444433333333,0.21666666666666667,0.6217110833333334,0.19847222225000002,0.3769300119166667,0.30530302416666666,0.0,0.0,0.5,0.5075478989166667,0.10317458333333333,0.8010379166666667,0.19896208333333332,0.0,1.0,0.6102912041666667,0.0,0.30632873341666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04090817125,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.8446969698333334,0.43,0.375,0.4779825833333333,0.22861111083333333,0.0,0.0,0.0,0.1378635905,0.17748535658333334,0.27777777750000004,0.4900954995,0.52777777775,0.43,0.5220174166666667,0.22861111083333333,0.1378635905,0.13060250758333333,0.0,0.0,0.5,0.3017282325833333,0.30404585833333336,0.15789475,0.84210525,0.11992864583333333,1.0,0.41570406249999997,0.0,0.4641167025833333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.3799603333333333,0.0,0.0,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.8522727274999999,0.49666666666666665,0.4583333333333333,0.5351749916666667,0.23738424975000003,0.0,0.0,0.0,0.151827204,0.0208374355,0.19444444425,0.3373656571666666,0.333333333,0.49666666666666665,0.46482500833333334,0.23738424975000003,0.151827204,0.1783734541666667,0.0,0.0,0.5,0.347788324,0.0,0.12847224999999998,0.8715277499999999,0.0,1.0,0.5292256708333333,0.040509250000000004,0.22784357524999999,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04460874483333333,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.7348484846666666,0.17333333333333334,0.16666666666666666,0.18342385833333333,0.2770833335833333,0.0,0.0,0.0,0.17713760074999998,0.039223408,0.333333333,0.08350869633333334,0.1666666665,0.17333333333333334,0.8165761416666667,0.2770833335833333,0.17713760074999998,0.03912476216666667,0.0,0.0,0.5,0.41599282,0.0,0.78426925,0.21573075,0.0,1.0,0.5624136904166667,0.333333333,0.23292400933333335,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08396940199999998,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.727272727,0.25666666666666665,0.2916666666666667,0.36078699999999997,0.31527777766666665,0.0,0.0,0.0,0.2820412608333333,0.248556725,0.52777777775,0.03516129816666667,0.111111111,0.25666666666666665,0.639213,0.31527777766666665,0.2820412608333333,0.27135731874999997,0.0,0.0,0.5,0.3512080971666667,0.0,0.9091666666666667,0.09083333333333334,0.0,1.0,0.7082935416666666,0.333333333,0.22609012641666668,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.34791666666666665,0.09259258333333333,0.09160054083333334,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.7613636365,0.02666666666666667,0.16666666666666666,0.07222216666666666,0.3444444443333334,0.0,0.0,0.0,0.3562482914166667,0.76034829325,0.9444444445000001,0.4274194435,0.38888888875,0.02666666666666667,0.9277778333333333,0.3444444443333334,0.3562482914166667,0.017301178583333333,0.0,0.0,0.5,0.30119662616666665,0.22222224999999998,0.17592591666666668,0.8240740833333334,0.0578703125,1.0,0.4896299708333333,0.333333333,0.26369198283333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.5497683333333333,0.6892366666666666,0.38874726058333336,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.772727273,0.013333333333333334,0.08333333333333333,0.03611108333333333,0.366666667,0.0,0.0,0.0,0.36940919808333333,0.7688805460833333,1.0,0.2407625060833333,0.27777777750000004,0.013333333333333334,0.9638889166666668,0.366666667,0.36940919808333333,0.005256685333333334,0.0,0.0,0.5,0.3541084529166667,0.0,0.3780303333333333,0.6219696666666666,0.0,1.0,0.5038620875,0.333333333,0.23910841441666666,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.5,0.8549241666666667,0.29109392566666664,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.8560606063333333,0.05333333333333334,0.20833333333333334,0.11689966666666667,0.3997475,0.0,0.0,0.0,0.5668916544166667,0.3873815015,0.66666666675,0.48482417008333334,0.49999999991666666,0.05333333333333334,0.8831003333333333,0.3997475,0.5668916544166667,0.02800513808333333,0.0,0.0,0.5,0.5984343117500001,0.46060608333333336,0.30757575,0.6924242500000001,0.09943182291666668,1.0,0.5206295958333333,0.333333333,0.6448449245833333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.3371212125,0.08257579166666668,0.40960861883333327,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.8863636365,0.25333333333333335,0.20833333333333334,0.285079,0.4203283331666667,0.0,0.0,0.0,0.21705600791666665,0.031988523250000005,0.30555555525,0.33941104475,0.333333333,0.25333333333333335,0.714921,0.4203283331666667,0.21705600791666665,0.07914148241666667,0.0,0.0,0.5,0.4657374955,0.0,0.12318833333333334,0.8768116666666667,0.0,1.0,0.6148771133333334,0.333333333,0.4255034595,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06848097358333334,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.93560606075,0.27999999999999997,0.4166666666666667,0.3545545833333333,0.433333333,0.0,0.0,0.0,0.21522566808333332,0.39738970258333334,0.888888889,0.18124939566666667,0.24999999991666666,0.27999999999999997,0.6454454166666667,0.433333333,0.21522566808333332,0.07914626141666667,0.0,0.0,0.5,0.3967521255,0.22916666666666666,0.7609391666666667,0.2390608333333333,0.0,1.0,0.6006609625,0.333333333,0.38498167299999997,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.4034090833333333,0.362616125,0.08470595358333333,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.9431818183333333,0.20333333333333334,0.25,0.32890800000000003,0.46258166691666663,0.0,0.0,0.0,0.43680605158333335,0.041154874833333334,0.27777777758333333,0.13293273983333334,0.25,0.20333333333333334,0.6710919999999999,0.46258166691666663,0.43680605158333335,0.19492791291666667,0.0,0.0,0.5,0.5447032945,0.1862745,0.8428650000000001,0.157135,0.0,1.0,0.6306831875,0.333333333,0.34265304966666665,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.05685428258333333,1.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.6010101009166667,0.48333333333333334,0.4583333333333333,0.6303021666666667,0.47207611141666667,0.0,0.0,0.0,0.101638943,0.021511894416666667,0.0555555555,0.4109131291666666,0.41666666658333334,0.48333333333333334,0.36969783333333334,0.47207611141666667,0.101638943,0.2371875125,0.0,0.0,0.5,0.13915404333333334,0.0,0.22514616666666667,0.7748538333333334,0.28667151041666666,1.0,0.4076994208333333,0.333333333,0.14056040358333335,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.04605262499999999,0.0,0.0,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.2948717949230769,0.09230769230769233,0.11538461538461539,0.09657192307692308,0.5,0.0,0.0,0.0,0.12896055592307692,0.14066369715384616,0.25641025615384616,0.4032798459230769,0.3846153844615384,0.09230769230769233,0.9034280769230769,0.5,0.12896055592307692,0.049312866230769234,0.0,0.0,0.5,0.2969612352307692,0.18589746153846154,0.18589743846153844,0.8141025615384615,0.041806009615384616,1.0,0.5070436730769231,0.333333333,0.458674974,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.2932692307692308,0.0,0.007863359846153845,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.272727273,0.09818181818181819,0.09090909090909091,0.10227272727272728,0.5152778786363637,0.0,0.0,0.0,0.15384023709090908,0.039223408,0.333333333,0.30600545354545455,0.333333333,0.09818181818181819,0.8977272727272727,0.5152778786363637,0.15384023709090908,0.014565505,0.0,0.0,0.5,0.35761989527272725,0.0,0.2094860909090909,0.7905139090909091,0.0,1.0,0.52201835,0.4861112120909091,0.22855550609090908,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083969402,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.27651515175,0.17666666666666667,0.20833333333333334,0.18813133333333334,0.54965277775,0.0,0.0,0.0,0.16848331274999997,0.03673925883333334,0.333333333,0.13870967658333333,0.19444444425,0.17666666666666667,0.8118686666666667,0.54965277775,0.16848331274999997,0.03840881116666667,0.0,0.0,0.5,0.39252469016666663,0.0,0.6416667500000001,0.35833325,0.0,1.0,0.5579432,0.666666667,0.20731134283333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07865133983333333,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.37121212116666663,0.3066666666666667,0.4583333333333333,0.46250658333333333,0.58907416675,0.0,0.0,0.0,0.32240980291666665,0.325815966,0.61111111125,0.09373273091666666,0.1666666665,0.3066666666666667,0.5374934166666666,0.58907416675,0.32240980291666665,0.2540604764166667,0.0,0.0,0.5,0.3333070968333333,0.0,0.7578571666666667,0.24214283333333333,0.0,1.0,0.682132675,0.666666667,0.23486843733333332,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.45875,0.07291666666666667,0.165839568,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.35227272741666665,0.08,0.25,0.22685183333333334,0.6182099998333334,0.0,0.0,0.0,0.4460083581666667,0.68233496775,0.9444444445000001,0.18727600200000002,0.24999999991666666,0.08,0.7731481666666666,0.6182099998333334,0.4460083581666667,0.17778432824999998,0.0,0.0,0.5,0.3620383786666667,0.07407408333333333,0.6481481666666666,0.35185183333333336,0.0578703125,1.0,0.48101483333333334,0.666666667,0.3156816496666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.57870375,0.5896997916666666,0.29233793199999997,0.0
Racing,9E6EBCE2-44FB-8F07-4135-E91140B34096,ApexSpeed,0.37500000008333334,0.043333333333333335,0.20833333333333334,0.1069865,0.6444444443333334,0.0,0.0,0.0,0.4893947449166667,0.62942428925,1.0,0.15985668133333333,0.24999999991666666,0.043333333333333335,0.8930135,0.6444444443333334,0.4893947449166667,0.03360753908333333,0.0,0.0,0.5,0.46194816808333333,0.17500000000000002,0.762037,0.237963,0.0,1.0,0.5204401083333333,0.666666667,0.41158338491666663,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.318181149,0.0,0.0,0.0,0.0,0.0,0.5,0.58514375,0.2623266385,0.0
