[control]genre,[control]player_id,[control]game,[output]arousal,[general]input_intensity,[general]input_diversity,[general]activity,[general]score,[general]bot_count,[general]bot_diversity,[general]bot_movement,[general]player_movement,[general]object_intensity,[general]object_diversity,[general]event_intensity,[general]event_diversity,key_press_count,idle_time,player_score,player_kill_count,player_speed_x,player_speed_y,player_delta_distance,player_health,player_damaged,visible_bot_count,bot_speed_x,bot_speed_y,bot_delta_distance,bot_health,pick_ups_visible,pick_up_player_disctance,player_death,player_is_grounded,bot_is_grounded,bot_player_distance,player_has_collisions,player_is_colliding_above,player_is_colliding_below,player_is_colliding_left,player_is_colliding_right,player_is_falling,player_is_jumping,player_point_pickup,player_power_pickup,player_has_powerup,bot_has_collisions,bot_is_colliding_below,bot_is_colliding_left,bot_is_colliding_right,bot_is_falling,Binary_Arousal_Class
Platformer,0F3B2D98-51FE-5265-3746-A0763DE31C98,Pirates!,0.96428571425,0.149509804,0.27777777758333333,0.46938425,0.823529412,0.666666667,1.0,0.0073688381666666665,0.040336907250000005,0.7863636666666668,0.5,0.328467251,0.4375,0.149509804,0.53061575,0.823529412,0.0,0.05326061666666667,0.13861545458333333,0.040336907250000005,1.0,0.074074,0.666666667,1.0,0.0,0.0073688381666666665,1.0,0.7863636666666668,0.35253952024999996,0.0,0.5339105000000001,1.0,0.20701442725,0.5895381666666667,0.19469708633333335,0.5339105000000001,0.0,0.0,0.25315058333333335,0.4634800833333333,0.0,0.0,0.18518516666666665,1.0,1.0,0.0,0.0,0.0,1.0
Platformer,0F3B2D98-51FE-5265-3746-A0763DE31C98,Pirates!,0.9166666665833333,0.20343137258333333,0.38888888899999996,0.3766251666666667,0.823529412,0.4018660278333333,0.75,0.005058526333333333,0.039655816749999996,0.6333333333333333,0.5,0.2398498770833333,0.3541666666666667,0.20343137258333333,0.6233748333333333,0.823529412,0.0,0.2651874725,0.11904015816666667,0.039655816749999996,1.0,0.0,0.4018660278333333,0.75,0.0,0.005058526333333333,0.75,0.6333333333333333,0.24367553016666665,0.0,0.633501675,0.75,0.4402796139166667,0.6555976083333334,0.07733587316666667,0.633501675,0.0,0.0,0.2605639166666667,0.38164984166666666,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,1.0
Platformer,0F3B2D98-51FE-5265-3746-A0763DE31C98,Pirates!,0.6428571429166666,0.25980392175,0.3333333333333333,0.42691480833333334,0.8842436274166666,0.16517563883333333,0.5,0.0027136804999999997,0.054342313,0.4279465,0.5,0.37031027783333337,0.375,0.25980392175,0.5730851916666667,0.8842436274166666,0.0,0.24281960500000363,0.23740833033333333,0.054342313,1.0,0.0,0.16517563883333333,0.5,0.0,0.0027136804999999997,0.5,0.4279465,0.276033611,0.0,0.29949500833333337,0.5,0.350841609,0.29949500833333337,0.0,0.29949500833333337,0.0,0.0,0.30863999999999997,0.7189575,0.08333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Platformer,0F3B2D98-51FE-5265-3746-A0763DE31C98,Pirates!,0.428571429,0.16421568633333333,0.3055555554166667,0.335631075,0.941176471,0.04273505558333334,0.16666666666666666,0.00081377575,0.019112455,0.3038461666666667,0.5,0.07437622766666667,0.14583333333333334,0.16421568633333333,0.664368925,0.941176471,0.0,0.20517429416666666,0.049793874583333335,0.019112455,1.0,0.0,0.04273505558333334,0.16666666666666666,0.0,0.00081377575,0.16666666666666666,0.3038461666666667,0.44444935316666667,0.0,0.8333333333333334,0.16666666666666666,0.1192644435,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0407925,0.18233618333333335,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0
Platformer,0F3B2D98-51FE-5265-3746-A0763DE31C98,Pirates!,0.428571429,0.262254902,0.3055555555833333,0.38838390833333336,0.9434044121666667,0.0,0.0,0.0,0.030114142166666667,0.5859426666666666,0.5,0.22725624383333332,0.3333333333333333,0.262254902,0.6116160916666666,0.9434044121666667,0.0,0.23243875950966666,0.13732537625,0.030114142166666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859426666666666,0.3870620020833333,0.0,0.6348310833333334,0.0,0.0,0.6760769166666667,0.06481481483333333,0.6348310833333334,0.0,0.02272725,0.1744281666666667,0.3781318333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,0F3B2D98-51FE-5265-3746-A0763DE31C98,Pirates!,0.428571429,0.3122171946153846,0.2564102565384615,0.3377909230769231,1.0,0.0,0.0,0.0,0.02342176623076923,0.2934066153846154,0.5,0.22657833953846154,0.28846153846153844,0.3122171946153846,0.6622090769230768,1.0,0.0,0.18824549275923078,0.11398711453846154,0.02342176623076923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934066153846154,0.27501564576923077,0.0,0.624692923076923,0.0,0.0,0.6620232307692308,0.063348448,0.624692923076923,0.046703263307692304,0.0,0.17983200000000002,0.3898513076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,0F3B2D98-51FE-5265-3746-A0763DE31C98,Pirates!,0.194805195,0.3556149731818182,0.39393939409090906,0.45222822727272727,1.0,0.0,0.0,0.0,0.048648790272727276,0.29090909090909095,0.5,0.3021756060909091,0.29545454545454547,0.3556149731818182,0.5477717727272727,1.0,0.0,0.3709632567272727,0.21424007663636366,0.048648790272727276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29090909090909095,0.3787560005454545,0.0,0.4149184272727273,0.0,0.0,0.4149184272727273,0.0,0.4149184272727273,0.0,0.0,0.3062937272727273,0.6002330909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,0F3B2D98-51FE-5265-3746-A0763DE31C98,Pirates!,0.06593406592307692,0.17873303161538462,0.33333333330769227,0.38053607692307695,1.0,0.512820436,0.9230769230769231,0.07234279338461538,0.05026074853846153,0.30000000000000004,0.5,0.2850233333846154,0.40384615384615385,0.17873303161538462,0.6194639230769231,1.0,0.0,0.30154904484615386,0.16935867384615386,0.05026074853846153,0.9580420000000001,0.11188812307692309,0.512820436,0.8380988462307692,0.013985675692307693,0.07234279338461538,0.9230769230769231,0.30000000000000004,0.39352599299999996,0.15384615384615385,0.5479020769230769,0.7644230769230769,0.3671816346153846,0.5479020769230769,0.0,0.5479020769230769,0.0,0.0,0.19953386153846153,0.3032634,0.0,0.0,0.0,0.7644230769230769,0.7644230769230769,0.0,0.0,0.08653846153846154,0.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.0,0.019097222166666667,0.0555555555,0.044318166666666665,0.0,0.0,0.0,0.0,5.5013166666666664e-05,0.0,0.0,0.0,0.0,0.019097222166666667,0.9556818333333333,0.0,0.0,0.0006807825000000001,0.0,5.5013166666666664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.055555555666666666,0.3958333333333333,0.5277777776666667,0.8720043333333334,0.0,0.04791666666666666,0.125,0.04445397733333334,0.279199034,0.0328638405,0.08333333333333333,0.32031198541666667,0.3666666666666667,0.3958333333333333,0.12799566666666667,0.0,0.0,0.7496082916666666,0.23990263308333334,0.279199034,0.0,0.0,0.04791666666666666,0.16923541666666667,0.014389061083333335,0.04445397733333334,0.25,0.0328638405,0.031686652583333336,0.0,0.41719233333333333,0.10185188333333334,0.20754328258333332,0.46411992500000004,0.11460452291666667,0.41719233333333333,0.0,0.04722225,0.3446463416666667,0.50241225,0.0,0.0,0.0,0.10185188333333334,0.10185188333333334,0.0,0.0,0.07407408333333333,0.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.06944444458333333,0.16840277775,0.22222222208333334,0.4221014166666666,0.0,0.173245625,0.4166666666666667,0.0008887381666666666,0.19588080058333335,0.197183043,0.5,0.24343370341666667,0.2333333333333333,0.16840277775,0.5778985833333333,0.0,0.16666666666666666,0.316418667529,0.16940843175,0.19588080058333335,0.0,0.0,0.173245625,0.83333125,0.0,0.0008887381666666666,0.7777778333333334,0.197183043,0.20478808566666665,0.0,0.5315475833333333,0.8333333333333334,0.2401258616666667,0.5315475833333333,0.0,0.5315475833333333,0.0,0.0,0.18196625,0.47440475,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.333333333,0.27256944450000004,0.38888888883333333,0.613060375,0.222222222,0.17572160416666668,0.25,0.021819750666666665,0.26349586041666667,0.9501516335833333,0.5,0.3747349000833333,0.43333333333333335,0.27256944450000004,0.38693962499999995,0.222222222,0.0,0.4706619816666667,0.280204947,0.26349586041666667,0.0,0.0,0.17572160416666668,0.4059386111666667,0.065998755,0.021819750666666665,0.5,0.9501516335833333,0.504777118,0.0,0.39014624999999997,0.3832680833333333,0.3383546558333333,0.427513,0.06862748533333334,0.39014624999999997,0.0,0.15183179166666666,0.3068686333333333,0.6229008416666667,0.0,0.0,0.0,0.38988575,0.3832680833333333,0.02083336875,0.03125007816666667,0.11673195833333333,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.333333333,0.26736111116666667,0.44444444425,0.61637425,0.222222222,0.40189272083333333,0.5,0.0015994234166666667,0.1992157535,0.9461327145,0.5,0.2580834358333333,0.2333333333333333,0.26736111116666667,0.38362575,0.222222222,0.0,0.5167891833333333,0.135877575,0.1992157535,0.0,0.0,0.40189272083333333,0.86289902775,0.3309638454166667,0.0015994234166666667,1.0,0.9461327145,0.462481486,0.0,0.7352940833333333,0.5164930833333333,0.4885469745,0.7352940833333333,0.0,0.7352940833333333,0.0,0.0,0.11455104166666667,0.27450975,0.0,0.0,0.0,0.5234832166666666,0.5164930833333333,0.059416163083333334,0.0,0.4835069166666666,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.44444444433333335,0.28298611116666667,0.3611111109166667,0.63835225,0.23856208308333335,0.04479166666666667,0.125,0.04854491058333333,0.22838371908333333,0.6253477815,0.8333333333333334,0.27868925358333335,0.3166666666666667,0.28298611116666667,0.36164775,0.23856208308333335,0.0,0.5282351597066711,0.19385326975000003,0.22838371908333333,0.0,0.0,0.04479166666666667,0.17018851391666667,0.00067985,0.04854491058333333,0.25,0.6253477815,0.5944032915833334,0.0,0.4927265916666667,0.16666666666666666,0.2067126775,0.5150480083333333,0.07291673958333333,0.4927265916666667,0.0,0.01190475,0.232135,0.41694516666666664,0.041666666666666664,0.08333333333333333,0.14705883333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.333333333,0.5555555555833334,0.7777777779166667,1.0,0.333333333,0.3020571458333333,0.4583333333333333,0.018924115916666668,0.37530174874999994,0.5359385813333334,0.5,0.4096533049166666,0.5,0.5555555555833334,0.0,0.333333333,0.0,0.9730690833333333,0.26765257766666667,0.37530174874999994,0.0,0.05555562225,0.3020571458333333,0.8299684721666667,0.03341331425,0.018924115916666668,0.9166666666666666,0.5359385813333334,0.40534683783333336,0.0,0.38647291666666667,0.7352926333333333,0.43657733424999995,0.4328396666666667,0.24678962183333333,0.38647291666666667,0.0,0.011111083333333334,0.35518866666666665,0.6367104166666667,0.0,0.0,0.19444441666666668,0.7352926333333333,0.7352926333333333,0.0,0.0,0.07966275,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.333333333,0.4965277776666667,0.6666666668333333,1.0,0.333333333,0.49772275000000005,0.3333333333333333,0.0009821065,0.4563485345,0.20168946925,0.375,0.36737509383333333,0.3833333333333333,0.4965277776666667,0.0,0.333333333,0.0,0.9529730833333333,0.34257297783333335,0.4563485345,0.0,0.0,0.49772275000000005,0.6613786110833334,0.0017517858333333334,0.0009821065,0.6666666666666666,0.20168946925,0.43109410625,0.0,0.15407374999999998,0.6458333333333334,0.31493991875,0.181387,0.0,0.15407374999999998,0.0,0.04905241666666666,0.419699475,0.75628025,0.0,0.0,0.0,0.6458333333333334,0.6458333333333334,0.0,0.0,0.017045416666666667,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.4166666666666667,0.3177083333333333,0.3611111109166667,0.75589775,0.447368426,0.048209416666666664,0.20833333333333334,0.00051118225,0.24050247908333333,0.4616064896666667,0.7083333333333334,0.35199670824999996,0.3166666666666667,0.3177083333333333,0.24410225,0.447368426,0.0,0.6508586,0.19373636991666665,0.24050247908333333,0.0,0.0,0.048209416666666664,0.23417888883333335,0.20975799674999998,0.00051118225,0.4166666666666667,0.4616064896666667,0.5433791079166667,0.0,0.6191933583333333,0.0,0.27120710566666667,0.6275266916666666,0.05833339166666667,0.6191933583333333,0.0,0.0,0.196558,0.3935259166666667,0.041666666666666664,0.08333333333333333,0.52631575,0.004629633333333333,0.0,0.0,0.03472233683333333,0.4166666666666667,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.5,0.6180555555833334,0.75,1.0,0.5608240740833333,0.11166666666666668,0.25,0.005652352333333333,0.35865498599999995,0.15383405991666665,0.375,0.3669631363333334,0.3666666666666667,0.6180555555833334,0.0,0.5608240740833333,0.0,1.0,0.3123874796666667,0.35865498599999995,0.0,0.0,0.11166666666666668,0.3942079165833334,0.00917703575,0.005652352333333333,0.5,0.15383405991666665,0.32115041741666667,0.0,0.32436275,0.3769841666666667,0.35952697575,0.32436275,0.0,0.32436275,0.0,0.0,0.307963,0.6847059166666667,0.125,0.0,1.0,0.3769841666666667,0.3769841666666667,0.0,0.0,0.12301583333333332,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.5,0.6302083333333334,0.8611111111666667,1.0,0.611111111,0.296698125,0.4583333333333333,0.007140132916666667,0.3662286369166667,0.10172140791666667,0.2916666666666667,0.36652983133333333,0.43333333333333335,0.6302083333333334,0.0,0.611111111,0.0,0.9690600833333334,0.31511973825,0.3662286369166667,0.0,0.0,0.296698125,0.8521524999166666,0.07273220208333334,0.007140132916666667,0.9166666666666666,0.10172140791666667,0.3371928526666667,0.0,0.3431248333333334,0.644802,0.5289664323333333,0.37065896666666664,0.0,0.3431248333333334,0.0,0.027534133333333335,0.2695199166666667,0.6703010833333334,0.0,0.0,1.0,0.644802,0.644802,0.0,0.0,0.2718646333333333,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.6111111113333333,0.548611111,0.7500000000833333,1.0,0.6783509260833332,0.21234297916666667,0.3333333333333333,0.012770429583333333,0.38482373366666667,0.55061611475,0.5,0.42205247975,0.5333333333333333,0.548611111,0.0,0.6783509260833332,0.0,0.9165941666666666,0.33343543991666663,0.38482373366666667,0.0,0.0,0.21234297916666667,0.6214711110833333,0.004487065,0.012770429583333333,0.6666666666666666,0.55061611475,0.5527923076666666,0.0,0.19917133333333334,0.63516425,0.40761823225,0.2594491916666667,0.06672120841666666,0.19917133333333334,0.0,0.130111275,0.37826505833333335,0.7370059166666666,0.08333333333333333,0.0,1.0,0.63516425,0.63516425,0.0,0.0,0.031502383333333335,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,0.9583333333333334,0.50173611125,0.5833333333333334,0.9756944166666667,0.722222222,0.06964291666666667,0.125,0.00027506758333333334,0.25381384425,0.985915215,0.5,0.3298137765,0.3333333333333333,0.50173611125,0.024305583333333335,0.722222222,0.16666666666666666,0.7452524166666666,0.18202617941666666,0.25381384425,0.0,0.0,0.06964291666666667,0.25,0.0,0.00027506758333333334,0.25,0.985915215,0.30901606,0.0,0.5031066666666667,0.25,0.053066776333333336,0.7179407166666666,0.0,0.5031066666666667,0.03991749741666667,0.18943188333333336,0.218703,0.5003655,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,1.0,0.4878472223333333,0.52777777775,0.92248675,0.8782703702500001,0.0,0.0,0.0,0.23224097716666667,0.4389023410833333,0.5,0.28604420533333336,0.2833333333333334,0.4878472223333333,0.07751325,0.8782703702500001,0.0,0.7291129166666667,0.20453615983333331,0.23224097716666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389023410833333,0.35178898183333335,0.0,0.50244625,0.0,0.0,0.5320905833333334,0.0,0.50244625,0.16304347825,0.0,0.2720612083333333,0.36533037500000004,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,Pirates!,1.0,0.45486111116666667,0.66666666675,0.8012759166666666,0.9459874995833334,0.12381806249999999,0.375,0.03706442708333333,0.2739679461666667,0.18368147641666666,0.5,0.4141075994166667,0.3666666666666667,0.45486111116666667,0.19872408333333333,0.9459874995833334,0.0,0.587259885,0.35864000525,0.2739679461666667,0.0,0.0,0.12381806249999999,0.6562392083333334,0.0010375421666666666,0.03706442708333333,0.75,0.18368147641666666,0.5323342726666667,0.0,0.20173966666666665,0.6666666666666666,0.5155278485,0.2364805,0.0,0.20173966666666665,0.0,0.09488275,0.37028883333333334,0.8099063333333333,0.041666666666666664,0.0,1.0,0.6666666666666666,0.6666666666666666,0.096308519,0.0,0.08333333333333333,1.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.43902439,0.029513888916666665,0.020833333333333332,0.06439391666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029513888916666665,0.9356060833333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.43902439,0.2934027778333333,0.2916666666666667,0.5876624083333334,0.0,0.0,0.0,0.0,0.014110005333333333,0.0,0.0,0.17083837125,0.2333333333333333,0.2934027778333333,0.41233759166666667,0.0,0.0,0.2799215391666667,0.092405791,0.014110005333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716811,0.0,0.0,0.7561327666666666,0.13492070916666668,0.716811,0.0,0.20057716666666667,0.14682541666666668,0.29094508333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.243902439,0.4565972221666667,0.4583333333333333,0.8903509166666667,0.0,0.10338680408333334,0.25,0.08410455708333332,0.0326904425,0.12848889583333334,0.2916666666666667,0.2693305815,0.38333333333333336,0.4565972221666667,0.10964908333333334,0.0,0.0,0.8253069166666666,0.15769483691666666,0.0326904425,0.9912280833333332,0.07017546666666667,0.10338680408333334,0.41252486108333336,0.03759179383333334,0.08410455708333332,0.5,0.12848889583333334,0.09593291808333333,0.08333333333333333,0.46911316666666664,0.27704683333333335,0.26841282683333334,0.5013338333333334,0.13895530691666666,0.46911316666666664,0.0,0.04365083333333333,0.3225820916666667,0.4536530833333334,0.0,0.0,0.0,0.27704683333333335,0.27704683333333335,0.0,0.0,0.10672508333333335,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.195121951,0.22222222216666668,0.20833333333333334,0.5165764166666666,0.0,0.235294118,0.5,0.0019016403333333334,0.12682305116666667,0.43092104166666667,0.875,0.2187642440833333,0.21666666666666667,0.22222222216666668,0.48342358333333335,0.0,0.0,0.06199551666666667,0.5390616874999999,0.12682305116666667,0.27631575,0.0,0.235294118,0.9853211111666668,0.0,0.0019016403333333334,1.0,0.43092104166666667,0.5736182434166667,0.0,0.25877191666666666,1.0,0.49456331366666667,0.25877191666666666,0.0,0.25877191666666666,0.0,0.0,0.6491228333333333,0.34107316666666665,0.0,0.0,0.0,1.0,1.0,0.06250015625000001,0.0,0.0,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.20325203233333333,0.35937500008333334,0.4375,0.5644736666666667,0.0,0.21904762775,0.5,0.00191363175,0.032655911583333336,0.25,0.5,0.22808039375,0.2833333333333333,0.35937500008333334,0.4355263333333333,0.0,0.0,0.47621724266666665,0.21395986225,0.032655911583333336,1.0,0.0,0.21904762775,0.99998652775,0.0,0.00191363175,1.0,0.25,0.5511126370833334,0.0,0.40222088333333333,1.0,0.8561818261666666,0.4195454166666666,0.14725874866666666,0.40222088333333333,0.0,0.0,0.26995616666666666,0.6151489166666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.22357723566666665,0.30381944450000004,0.375,0.5458253333333333,0.052036198750000005,0.20492407866666665,0.5,0.0018636517499999998,0.026265523666666665,0.24816166666666664,0.5416666666666666,0.21207900508333333,0.2833333333333333,0.30381944450000004,0.45417466666666667,0.052036198750000005,0.0,0.3912487165,0.16137222958333333,0.026265523666666665,1.0,0.0,0.20492407866666665,0.9866830555833334,0.0,0.0018636517499999998,1.0,0.24816166666666664,0.35092837641666663,0.0,0.472320425,1.0,0.7154145181666666,0.4913835916666667,0.07870366433333333,0.472320425,0.0,0.009803916666666667,0.2655330833333333,0.4392291666666666,0.08333333333333333,0.08333333333333333,0.041666666666666664,1.0,1.0,0.0,0.08333333333333333,0.0,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.219512195,0.36458333341666666,0.4166666666666667,0.5270743333333333,0.230769231,0.020381843083333333,0.08333333333333333,0.03159466458333333,0.019712372333333332,0.17162697916666667,0.375,0.24877617333333335,0.3833333333333333,0.36458333341666666,0.47292566666666663,0.230769231,0.08333333333333333,0.3996765610833333,0.12913375558333332,0.019712372333333332,1.0,0.0,0.020381843083333333,0.12685833333333332,0.00121959975,0.03159466458333333,0.15,0.17162697916666667,0.12738974233333333,0.0,0.5007214999999999,0.15555558333333333,0.08151353641666667,0.5287156666666667,0.23795096058333332,0.5007214999999999,0.0,0.0,0.28282158333333335,0.5108225000000001,0.0,0.0,1.0,0.15555558333333333,0.15555558333333333,0.08333333333333333,0.0,0.011111083333333334,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.219512195,0.35416666675,0.3541666666666667,0.6480263333333333,0.230769231,0.235294118,0.5,0.0018084118333333333,0.03337042033333333,0.09100877083333332,0.20833333333333334,0.24942404175,0.35000000000000003,0.35416666675,0.3519736666666667,0.230769231,0.0,0.4448384060833333,0.20962097566666668,0.03337042033333333,1.0,0.0,0.235294118,0.95416902775,0.0,0.0018084118333333333,1.0,0.09100877083333332,0.20378462133333333,0.0,0.32093075,1.0,0.5630968511666666,0.37926408333333334,0.07083336875,0.32093075,0.0,0.075,0.35253416666666665,0.6306043833333334,0.0,0.0,1.0,1.0,1.0,0.06250015625000001,0.07456132891666667,0.0,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.219512195,0.4479166666666667,0.4791666666666667,0.6508714166666666,0.230769231,0.4151643136666667,0.5,0.0263515275,0.031714131416666666,0.0,0.0,0.31503386,0.43333333333333335,0.4479166666666667,0.3491285833333333,0.230769231,0.08333333333333333,0.4883777189166667,0.19284017441666668,0.031714131416666666,1.0,0.0,0.4151643136666667,0.9483494444999999,0.006188594083333333,0.0263515275,1.0,0.0,0.0,0.0,0.31021241666666666,0.9401679166666667,0.4164776806666666,0.401171,0.0,0.31021241666666666,0.0,0.25980391666666663,0.3453589166666667,0.6985839166666666,0.0,0.0,1.0,0.9401679166666667,0.9401679166666667,0.03472233683333333,0.04885058691666667,0.038862575,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.23577235766666668,0.57465277775,0.6041666666666666,0.8769063666666667,0.230769231,0.47058823499999997,0.5,0.0020232394166666665,0.03694662058333333,0.0,0.0,0.27219182366666667,0.3333333333333333,0.57465277775,0.12309363333333333,0.230769231,0.0,0.5080217083333333,0.21835526049999998,0.03694662058333333,1.0,0.07843133333333334,0.47058823499999997,0.9749730555,0.0,0.0020232394166666665,1.0,0.0,0.0,0.0,0.33823525000000004,1.0,0.2951243010833333,0.4142156666666667,0.0,0.33823525000000004,0.0,0.19607841666666667,0.2818627083333333,0.6756536249999999,0.0,0.0,0.29901958333333334,1.0,1.0,0.03472233683333333,0.078703806,0.0,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.21747967466666665,0.3819444445,0.3958333333333333,0.6595575,0.230769231,0.26541841191666665,0.5,0.021059936749999997,0.03891571133333333,0.0,0.0,0.23425481633333334,0.3166666666666667,0.3819444445,0.3404425,0.230769231,0.0,0.5398271545833333,0.2271991245,0.03891571133333333,1.0,0.0,0.26541841191666665,0.9541554167499999,0.0012418636666666667,0.021059936749999997,1.0,0.0,0.0,0.0,0.28156108333333335,0.9912280833333332,0.5775455223333333,0.28156108333333335,0.0,0.28156108333333335,0.0,0.0,0.3198443,0.7316950000000001,0.0,0.0,0.0,0.9912280833333332,0.9912280833333332,0.036764779416666664,0.07083336875,0.008771916666666666,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.2581300813333333,0.4479166665,0.3541666666666667,0.8127705833333333,0.230769231,0.024509803916666666,0.08333333333333333,0.00032319891666666664,0.028305022166666666,0.34492256250000003,0.2916666666666667,0.116626006,0.15,0.4479166665,0.18722941666666668,0.230769231,0.0,0.7832169250000001,0.09836379375,0.028305022166666666,1.0,0.0,0.024509803916666666,0.16665097216666666,0.0,0.00032319891666666664,0.16666666666666666,0.34492256250000003,0.4219397009166667,0.0,0.6880410833333334,0.16666666666666666,0.10611968374999999,0.6959775833333334,0.06746035458333334,0.6880410833333334,0.0,0.0,0.14033191666666667,0.32009383333333336,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
Platformer,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,Pirates!,0.17276422733333333,0.3472222221666667,0.4166666666666667,0.6499962499999999,0.230769231,0.20290913716666667,0.2916666666666667,0.09533293324999999,0.028247724249999998,1.0,0.5,0.15978026183333333,0.25,0.3472222221666667,0.35000375,0.230769231,0.0,0.5279557083333334,0.15409168141666665,0.028247724249999998,1.0,0.0,0.20290913716666667,0.48733529175,0.006209970166666666,0.09533293324999999,0.5833333333333334,1.0,0.34404941033333336,0.0,0.49747483333333337,0.5340909166666666,0.39577472458333335,0.49747483333333337,0.0,0.49747483333333337,0.0,0.0,0.16257808333333332,0.511395375,0.0,0.0,0.0,0.5340909166666666,0.5340909166666666,0.0,0.0,0.049242425,0.0
